"scenario","area","period","age","sex","education","ratio","age_group","period_min","period_max"
"SSP3","Zambia","2070-2075","85--89",1,1,0.283,18,2070,2075
"SSP3","Zambia","2015-2020","90--94",1,1,0.158,19,2015,2020
"SSP3","Zambia","2020-2025","90--94",1,1,0.162,19,2020,2025
"SSP3","Zambia","2025-2030","90--94",1,1,0.162,19,2025,2030
"SSP3","Zambia","2030-2035","90--94",1,1,0.163,19,2030,2035
"SSP3","Zambia","2035-2040","90--94",1,1,0.163,19,2035,2040
"SSP3","Zambia","2040-2045","90--94",1,1,0.163,19,2040,2045
"SSP3","Zambia","2045-2050","90--94",1,1,0.164,19,2045,2050
"SSP3","Zambia","2050-2055","90--94",1,1,0.164,19,2050,2055
"SSP3","Zambia","2055-2060","90--94",1,1,0.164,19,2055,2060
"SSP3","Zambia","2060-2065","90--94",1,1,0.158,19,2060,2065
"SSP3","Zambia","2065-2070","90--94",1,1,0.158,19,2065,2070
"SSP3","Zambia","2070-2075","90--94",1,1,0.159,19,2070,2075
"SSP3","Zambia","2015-2020","95+",1,1,0.083,20,2015,2020
"SSP3","Zambia","2020-2025","95+",1,1,0.085,20,2020,2025
"SSP3","Zambia","2025-2030","95+",1,1,0.085,20,2025,2030
"SSP3","Zambia","2030-2035","95+",1,1,0.085,20,2030,2035
"SSP3","Zambia","2035-2040","95+",1,1,0.085,20,2035,2040
"SSP3","Zambia","2040-2045","95+",1,1,0.086,20,2040,2045
"SSP3","Zambia","2045-2050","95+",1,1,0.086,20,2045,2050
"SSP3","Zambia","2050-2055","95+",1,1,0.086,20,2050,2055
"SSP3","Zambia","2055-2060","95+",1,1,0.086,20,2055,2060
"SSP3","Zambia","2060-2065","95+",1,1,0.083,20,2060,2065
"SSP3","Zambia","2065-2070","95+",1,1,0.084,20,2065,2070
"SSP3","Zambia","2070-2075","95+",1,1,0.084,20,2070,2075
"SSP3","Zambia","2015-2020","Newborn",2,1,0.94,0,2015,2020
"SSP3","Zambia","2020-2025","Newborn",2,1,0.928,0,2020,2025
"SSP3","Zambia","2025-2030","Newborn",2,1,0.927,0,2025,2030
"SSP3","Zambia","2030-2035","Newborn",2,1,0.926,0,2030,2035
"SSP3","Zambia","2035-2040","Newborn",2,1,0.925,0,2035,2040
"SSP3","Zambia","2040-2045","Newborn",2,1,0.925,0,2040,2045
"SSP3","Zambia","2045-2050","Newborn",2,1,0.924,0,2045,2050
"SSP3","Zambia","2050-2055","Newborn",2,1,0.924,0,2050,2055
"SSP3","Zambia","2055-2060","Newborn",2,1,0.924,0,2055,2060
"SSP3","Zambia","2060-2065","Newborn",2,1,0.938,0,2060,2065
"SSP3","Zambia","2065-2070","Newborn",2,1,0.937,0,2065,2070
"SSP3","Zambia","2070-2075","Newborn",2,1,0.936,0,2070,2075
"SSP3","Zambia","2015-2020","0--4",2,1,0.983,1,2015,2020
"SSP3","Zambia","2020-2025","0--4",2,1,0.977,1,2020,2025
"SSP3","Zambia","2025-2030","0--4",2,1,0.977,1,2025,2030
"SSP3","Zambia","2030-2035","0--4",2,1,0.977,1,2030,2035
"SSP3","Zambia","2035-2040","0--4",2,1,0.977,1,2035,2040
"SSP3","Zambia","2040-2045","0--4",2,1,0.977,1,2040,2045
"SSP3","Zambia","2045-2050","0--4",2,1,0.977,1,2045,2050
"SSP3","Zambia","2050-2055","0--4",2,1,0.977,1,2050,2055
"SSP3","Zambia","2055-2060","0--4",2,1,0.977,1,2055,2060
"SSP3","Zambia","2060-2065","0--4",2,1,0.98,1,2060,2065
"SSP3","Zambia","2065-2070","0--4",2,1,0.98,1,2065,2070
"SSP3","Zambia","2070-2075","0--4",2,1,0.979,1,2070,2075
"SSP3","Zambia","2015-2020","5--9",2,1,0.991,2,2015,2020
"SSP3","Zambia","2020-2025","5--9",2,1,0.989,2,2020,2025
"SSP3","Zambia","2025-2030","5--9",2,1,0.988,2,2025,2030
"SSP3","Zambia","2030-2035","5--9",2,1,0.988,2,2030,2035
"SSP3","Zambia","2035-2040","5--9",2,1,0.988,2,2035,2040
"SSP3","Zambia","2040-2045","5--9",2,1,0.988,2,2040,2045
"SSP3","Zambia","2045-2050","5--9",2,1,0.988,2,2045,2050
"SSP3","Zambia","2050-2055","5--9",2,1,0.988,2,2050,2055
"SSP3","Zambia","2055-2060","5--9",2,1,0.988,2,2055,2060
"SSP3","Zambia","2060-2065","5--9",2,1,0.991,2,2060,2065
"SSP3","Zambia","2065-2070","5--9",2,1,0.99,2,2065,2070
"SSP3","Zambia","2070-2075","5--9",2,1,0.99,2,2070,2075
"SSP3","Zambia","2015-2020","10--14",2,1,0.992,3,2015,2020
"SSP3","Zambia","2020-2025","10--14",2,1,0.989,3,2020,2025
"SSP3","Zambia","2025-2030","10--14",2,1,0.988,3,2025,2030
"SSP3","Zambia","2030-2035","10--14",2,1,0.988,3,2030,2035
"SSP3","Zambia","2035-2040","10--14",2,1,0.988,3,2035,2040
"SSP3","Zambia","2040-2045","10--14",2,1,0.988,3,2040,2045
"SSP3","Zambia","2045-2050","10--14",2,1,0.987,3,2045,2050
"SSP3","Zambia","2050-2055","10--14",2,1,0.987,3,2050,2055
"SSP3","Zambia","2055-2060","10--14",2,1,0.987,3,2055,2060
"SSP3","Zambia","2060-2065","10--14",2,1,0.992,3,2060,2065
"SSP3","Zambia","2065-2070","10--14",2,1,0.992,3,2065,2070
"SSP3","Zambia","2070-2075","10--14",2,1,0.99,3,2070,2075
"SSP3","Zambia","2015-2020","15--19",2,1,0.987,4,2015,2020
"SSP3","Zambia","2020-2025","15--19",2,1,0.986,4,2020,2025
"SSP3","Zambia","2025-2030","15--19",2,1,0.986,4,2025,2030
"SSP3","Zambia","2030-2035","15--19",2,1,0.986,4,2030,2035
"SSP3","Zambia","2035-2040","15--19",2,1,0.986,4,2035,2040
"SSP3","Zambia","2040-2045","15--19",2,1,0.987,4,2040,2045
"SSP3","Zambia","2045-2050","15--19",2,1,0.987,4,2045,2050
"SSP3","Zambia","2050-2055","15--19",2,1,0.987,4,2050,2055
"SSP3","Zambia","2055-2060","15--19",2,1,0.987,4,2055,2060
"SSP3","Zambia","2060-2065","15--19",2,1,0.986,4,2060,2065
"SSP3","Zambia","2065-2070","15--19",2,1,0.986,4,2065,2070
"SSP3","Zambia","2070-2075","15--19",2,1,0.986,4,2070,2075
"SSP3","Zambia","2015-2020","20--24",2,1,0.981,5,2015,2020
"SSP3","Zambia","2020-2025","20--24",2,1,0.98,5,2020,2025
"SSP3","Zambia","2025-2030","20--24",2,1,0.98,5,2025,2030
"SSP3","Zambia","2030-2035","20--24",2,1,0.98,5,2030,2035
"SSP3","Zambia","2035-2040","20--24",2,1,0.98,5,2035,2040
"SSP3","Zambia","2040-2045","20--24",2,1,0.981,5,2040,2045
"SSP3","Zambia","2045-2050","20--24",2,1,0.981,5,2045,2050
"SSP3","Zambia","2050-2055","20--24",2,1,0.981,5,2050,2055
"SSP3","Zambia","2055-2060","20--24",2,1,0.981,5,2055,2060
"SSP3","Zambia","2060-2065","20--24",2,1,0.981,5,2060,2065
"SSP3","Zambia","2065-2070","20--24",2,1,0.981,5,2065,2070
"SSP3","Zambia","2070-2075","20--24",2,1,0.981,5,2070,2075
"SSP3","Zambia","2015-2020","25--29",2,1,0.976,6,2015,2020
"SSP3","Zambia","2020-2025","25--29",2,1,0.975,6,2020,2025
"SSP3","Zambia","2025-2030","25--29",2,1,0.975,6,2025,2030
"SSP3","Zambia","2030-2035","25--29",2,1,0.975,6,2030,2035
"SSP3","Zambia","2035-2040","25--29",2,1,0.975,6,2035,2040
"SSP3","Zambia","2040-2045","25--29",2,1,0.975,6,2040,2045
"SSP3","Zambia","2045-2050","25--29",2,1,0.976,6,2045,2050
"SSP3","Zambia","2050-2055","25--29",2,1,0.976,6,2050,2055
"SSP3","Zambia","2055-2060","25--29",2,1,0.976,6,2055,2060
"SSP3","Zambia","2060-2065","25--29",2,1,0.975,6,2060,2065
"SSP3","Zambia","2065-2070","25--29",2,1,0.975,6,2065,2070
"SSP3","Zambia","2070-2075","25--29",2,1,0.975,6,2070,2075
"SSP3","Zambia","2015-2020","30--34",2,1,0.969,7,2015,2020
"SSP3","Zambia","2020-2025","30--34",2,1,0.969,7,2020,2025
"SSP3","Zambia","2025-2030","30--34",2,1,0.969,7,2025,2030
"SSP3","Zambia","2030-2035","30--34",2,1,0.969,7,2030,2035
"SSP3","Zambia","2035-2040","30--34",2,1,0.969,7,2035,2040
"SSP3","Zambia","2040-2045","30--34",2,1,0.969,7,2040,2045
"SSP3","Zambia","2045-2050","30--34",2,1,0.969,7,2045,2050
"SSP3","Zambia","2050-2055","30--34",2,1,0.97,7,2050,2055
"SSP3","Zambia","2055-2060","30--34",2,1,0.97,7,2055,2060
"SSP3","Zambia","2060-2065","30--34",2,1,0.969,7,2060,2065
"SSP3","Zambia","2065-2070","30--34",2,1,0.969,7,2065,2070
"SSP3","Zambia","2070-2075","30--34",2,1,0.969,7,2070,2075
"SSP3","Zambia","2015-2020","35--39",2,1,0.963,8,2015,2020
"SSP3","Zambia","2020-2025","35--39",2,1,0.961,8,2020,2025
"SSP3","Zambia","2025-2030","35--39",2,1,0.961,8,2025,2030
"SSP3","Zambia","2030-2035","35--39",2,1,0.961,8,2030,2035
"SSP3","Zambia","2035-2040","35--39",2,1,0.961,8,2035,2040
"SSP3","Zambia","2040-2045","35--39",2,1,0.961,8,2040,2045
"SSP3","Zambia","2045-2050","35--39",2,1,0.961,8,2045,2050
"SSP3","Zambia","2050-2055","35--39",2,1,0.962,8,2050,2055
"SSP3","Zambia","2055-2060","35--39",2,1,0.962,8,2055,2060
"SSP3","Zambia","2060-2065","35--39",2,1,0.962,8,2060,2065
"SSP3","Zambia","2065-2070","35--39",2,1,0.962,8,2065,2070
"SSP3","Zambia","2070-2075","35--39",2,1,0.962,8,2070,2075
"SSP3","Zambia","2015-2020","40--44",2,1,0.958,9,2015,2020
"SSP3","Zambia","2020-2025","40--44",2,1,0.955,9,2020,2025
"SSP3","Zambia","2025-2030","40--44",2,1,0.955,9,2025,2030
"SSP3","Zambia","2030-2035","40--44",2,1,0.955,9,2030,2035
"SSP3","Zambia","2035-2040","40--44",2,1,0.954,9,2035,2040
"SSP3","Zambia","2040-2045","40--44",2,1,0.954,9,2040,2045
"SSP3","Zambia","2045-2050","40--44",2,1,0.954,9,2045,2050
"SSP3","Zambia","2050-2055","40--44",2,1,0.954,9,2050,2055
"SSP3","Zambia","2055-2060","40--44",2,1,0.954,9,2055,2060
"SSP3","Zambia","2060-2065","40--44",2,1,0.958,9,2060,2065
"SSP3","Zambia","2065-2070","40--44",2,1,0.957,9,2065,2070
"SSP3","Zambia","2070-2075","40--44",2,1,0.957,9,2070,2075
"SSP3","Zambia","2015-2020","45--49",2,1,0.951,10,2015,2020
"SSP3","Zambia","2020-2025","45--49",2,1,0.947,10,2020,2025
"SSP3","Zambia","2025-2030","45--49",2,1,0.947,10,2025,2030
"SSP3","Zambia","2030-2035","45--49",2,1,0.947,10,2030,2035
"SSP3","Zambia","2035-2040","45--49",2,1,0.946,10,2035,2040
"SSP3","Zambia","2040-2045","45--49",2,1,0.946,10,2040,2045
"SSP3","Zambia","2045-2050","45--49",2,1,0.946,10,2045,2050
"SSP3","Zambia","2050-2055","45--49",2,1,0.945,10,2050,2055
"SSP3","Zambia","2055-2060","45--49",2,1,0.945,10,2055,2060
"SSP3","Zambia","2060-2065","45--49",2,1,0.951,10,2060,2065
"SSP3","Zambia","2065-2070","45--49",2,1,0.951,10,2065,2070
"SSP3","Zambia","2070-2075","45--49",2,1,0.951,10,2070,2075
"SSP3","Zambia","2015-2020","50--54",2,1,0.942,11,2015,2020
"SSP3","Zambia","2020-2025","50--54",2,1,0.937,11,2020,2025
"SSP3","Zambia","2025-2030","50--54",2,1,0.936,11,2025,2030
"SSP3","Zambia","2030-2035","50--54",2,1,0.936,11,2030,2035
"SSP3","Zambia","2035-2040","50--54",2,1,0.935,11,2035,2040
"SSP3","Zambia","2040-2045","50--54",2,1,0.935,11,2040,2045
"SSP3","Zambia","2045-2050","50--54",2,1,0.935,11,2045,2050
"SSP3","Zambia","2050-2055","50--54",2,1,0.934,11,2050,2055
"SSP3","Zambia","2055-2060","50--54",2,1,0.934,11,2055,2060
"SSP3","Zambia","2060-2065","50--54",2,1,0.942,11,2060,2065
"SSP3","Zambia","2065-2070","50--54",2,1,0.941,11,2065,2070
"SSP3","Zambia","2070-2075","50--54",2,1,0.941,11,2070,2075
"SSP3","Zambia","2015-2020","55--59",2,1,0.925,12,2015,2020
"SSP3","Zambia","2020-2025","55--59",2,1,0.919,12,2020,2025
"SSP3","Zambia","2025-2030","55--59",2,1,0.919,12,2025,2030
"SSP3","Zambia","2030-2035","55--59",2,1,0.918,12,2030,2035
"SSP3","Zambia","2035-2040","55--59",2,1,0.918,12,2035,2040
"SSP3","Zambia","2040-2045","55--59",2,1,0.917,12,2040,2045
"SSP3","Zambia","2045-2050","55--59",2,1,0.916,12,2045,2050
"SSP3","Zambia","2050-2055","55--59",2,1,0.916,12,2050,2055
"SSP3","Zambia","2055-2060","55--59",2,1,0.916,12,2055,2060
"SSP3","Zambia","2060-2065","55--59",2,1,0.925,12,2060,2065
"SSP3","Zambia","2065-2070","55--59",2,1,0.924,12,2065,2070
"SSP3","Zambia","2070-2075","55--59",2,1,0.924,12,2070,2075
"SSP3","Zambia","2015-2020","60--64",2,1,0.892,13,2015,2020
"SSP3","Zambia","2020-2025","60--64",2,1,0.885,13,2020,2025
"SSP3","Zambia","2025-2030","60--64",2,1,0.884,13,2025,2030
"SSP3","Zambia","2030-2035","60--64",2,1,0.883,13,2030,2035
"SSP3","Zambia","2035-2040","60--64",2,1,0.882,13,2035,2040
"SSP3","Zambia","2040-2045","60--64",2,1,0.882,13,2040,2045
"SSP3","Zambia","2045-2050","60--64",2,1,0.881,13,2045,2050
"SSP3","Zambia","2050-2055","60--64",2,1,0.88,13,2050,2055
"SSP3","Zambia","2055-2060","60--64",2,1,0.88,13,2055,2060
"SSP3","Zambia","2060-2065","60--64",2,1,0.891,13,2060,2065
"SSP3","Zambia","2065-2070","60--64",2,1,0.89,13,2065,2070
"SSP3","Zambia","2070-2075","60--64",2,1,0.89,13,2070,2075
"SSP3","Zambia","2015-2020","65--69",2,1,0.836,14,2015,2020
"SSP3","Zambia","2020-2025","65--69",2,1,0.828,14,2020,2025
"SSP3","Zambia","2025-2030","65--69",2,1,0.826,14,2025,2030
"SSP3","Zambia","2030-2035","65--69",2,1,0.825,14,2030,2035
"SSP3","Zambia","2035-2040","65--69",2,1,0.825,14,2035,2040
"SSP3","Zambia","2040-2045","65--69",2,1,0.824,14,2040,2045
"SSP3","Zambia","2045-2050","65--69",2,1,0.823,14,2045,2050
"SSP3","Zambia","2050-2055","65--69",2,1,0.822,14,2050,2055
"SSP3","Zambia","2055-2060","65--69",2,1,0.822,14,2055,2060
"SSP3","Zambia","2060-2065","65--69",2,1,0.835,14,2060,2065
"SSP3","Zambia","2065-2070","65--69",2,1,0.834,14,2065,2070
"SSP3","Zambia","2070-2075","65--69",2,1,0.833,14,2070,2075
"SSP3","Zambia","2015-2020","70--74",2,1,0.752,15,2015,2020
"SSP3","Zambia","2020-2025","70--74",2,1,0.743,15,2020,2025
"SSP3","Zambia","2025-2030","70--74",2,1,0.741,15,2025,2030
"SSP3","Zambia","2030-2035","70--74",2,1,0.74,15,2030,2035
"SSP3","Zambia","2035-2040","70--74",2,1,0.739,15,2035,2040
"SSP3","Zambia","2040-2045","70--74",2,1,0.738,15,2040,2045
"SSP3","Zambia","2045-2050","70--74",2,1,0.737,15,2045,2050
"SSP3","Zambia","2050-2055","70--74",2,1,0.737,15,2050,2055
"SSP3","Zambia","2055-2060","70--74",2,1,0.736,15,2055,2060
"SSP3","Zambia","2060-2065","70--74",2,1,0.75,15,2060,2065
"SSP3","Zambia","2065-2070","70--74",2,1,0.748,15,2065,2070
"SSP3","Zambia","2070-2075","70--74",2,1,0.747,15,2070,2075
"SSP3","Zambia","2015-2020","75--79",2,1,0.631,16,2015,2020
"SSP3","Zambia","2020-2025","75--79",2,1,0.623,16,2020,2025
"SSP3","Zambia","2025-2030","75--79",2,1,0.621,16,2025,2030
"SSP3","Zambia","2030-2035","75--79",2,1,0.62,16,2030,2035
"SSP3","Zambia","2035-2040","75--79",2,1,0.619,16,2035,2040
"SSP3","Zambia","2040-2045","75--79",2,1,0.619,16,2040,2045
"SSP3","Zambia","2045-2050","75--79",2,1,0.618,16,2045,2050
"SSP3","Zambia","2050-2055","75--79",2,1,0.617,16,2050,2055
"SSP3","Zambia","2055-2060","75--79",2,1,0.617,16,2055,2060
"SSP3","Zambia","2060-2065","75--79",2,1,0.629,16,2060,2065
"SSP3","Zambia","2065-2070","75--79",2,1,0.627,16,2065,2070
"SSP3","Zambia","2070-2075","75--79",2,1,0.626,16,2070,2075
"SSP3","Zambia","2015-2020","80--84",2,1,0.478,17,2015,2020
"SSP3","Zambia","2020-2025","80--84",2,1,0.473,17,2020,2025
"SSP3","Zambia","2025-2030","80--84",2,1,0.473,17,2025,2030
"SSP3","Zambia","2030-2035","80--84",2,1,0.472,17,2030,2035
"SSP3","Zambia","2035-2040","80--84",2,1,0.471,17,2035,2040
"SSP3","Zambia","2040-2045","80--84",2,1,0.471,17,2040,2045
"SSP3","Zambia","2045-2050","80--84",2,1,0.471,17,2045,2050
"SSP3","Zambia","2050-2055","80--84",2,1,0.47,17,2050,2055
"SSP3","Zambia","2055-2060","80--84",2,1,0.47,17,2055,2060
"SSP3","Zambia","2060-2065","80--84",2,1,0.477,17,2060,2065
"SSP3","Zambia","2065-2070","80--84",2,1,0.476,17,2065,2070
"SSP3","Zambia","2070-2075","80--84",2,1,0.475,17,2070,2075
"SSP3","Zambia","2015-2020","85--89",2,1,0.324,18,2015,2020
"SSP3","Zambia","2020-2025","85--89",2,1,0.323,18,2020,2025
"SSP3","Zambia","2025-2030","85--89",2,1,0.323,18,2025,2030
"SSP3","Zambia","2030-2035","85--89",2,1,0.323,18,2030,2035
"SSP3","Zambia","2035-2040","85--89",2,1,0.323,18,2035,2040
"SSP3","Zambia","2040-2045","85--89",2,1,0.323,18,2040,2045
"SSP3","Zambia","2045-2050","85--89",2,1,0.323,18,2045,2050
"SSP3","Zambia","2050-2055","85--89",2,1,0.323,18,2050,2055
"SSP3","Zambia","2055-2060","85--89",2,1,0.323,18,2055,2060
"SSP3","Zambia","2060-2065","85--89",2,1,0.324,18,2060,2065
"SSP3","Zambia","2065-2070","85--89",2,1,0.324,18,2065,2070
"SSP3","Zambia","2070-2075","85--89",2,1,0.324,18,2070,2075
"SSP3","Zambia","2015-2020","90--94",2,1,0.196,19,2015,2020
"SSP3","Zambia","2020-2025","90--94",2,1,0.197,19,2020,2025
"SSP3","Zambia","2025-2030","90--94",2,1,0.197,19,2025,2030
"SSP3","Zambia","2030-2035","90--94",2,1,0.197,19,2030,2035
"SSP3","Zambia","2035-2040","90--94",2,1,0.197,19,2035,2040
"SSP3","Zambia","2040-2045","90--94",2,1,0.197,19,2040,2045
"SSP3","Zambia","2045-2050","90--94",2,1,0.197,19,2045,2050
"SSP3","Zambia","2050-2055","90--94",2,1,0.197,19,2050,2055
"SSP3","Zambia","2055-2060","90--94",2,1,0.197,19,2055,2060
"SSP3","Zambia","2060-2065","90--94",2,1,0.196,19,2060,2065
"SSP3","Zambia","2065-2070","90--94",2,1,0.196,19,2065,2070
"SSP3","Zambia","2070-2075","90--94",2,1,0.196,19,2070,2075
"SSP3","Zambia","2015-2020","95+",2,1,0.105,20,2015,2020
"SSP3","Zambia","2020-2025","95+",2,1,0.106,20,2020,2025
"SSP3","Zambia","2025-2030","95+",2,1,0.106,20,2025,2030
"SSP3","Zambia","2030-2035","95+",2,1,0.106,20,2030,2035
"SSP3","Zambia","2035-2040","95+",2,1,0.106,20,2035,2040
"SSP3","Zambia","2040-2045","95+",2,1,0.106,20,2040,2045
"SSP3","Zambia","2045-2050","95+",2,1,0.106,20,2045,2050
"SSP3","Zambia","2050-2055","95+",2,1,0.106,20,2050,2055
"SSP3","Zambia","2055-2060","95+",2,1,0.106,20,2055,2060
"SSP3","Zambia","2060-2065","95+",2,1,0.105,20,2060,2065
"SSP3","Zambia","2065-2070","95+",2,1,0.105,20,2065,2070
"SSP3","Zambia","2070-2075","95+",2,1,0.105,20,2070,2075
"SSP3","Zambia","2015-2020","Newborn",1,2,0.931,0,2015,2020
"SSP3","Zambia","2020-2025","Newborn",1,2,0.922,0,2020,2025
"SSP3","Zambia","2025-2030","Newborn",1,2,0.921,0,2025,2030
"SSP3","Zambia","2030-2035","Newborn",1,2,0.92,0,2030,2035
"SSP3","Zambia","2035-2040","Newborn",1,2,0.92,0,2035,2040
"SSP3","Zambia","2040-2045","Newborn",1,2,0.919,0,2040,2045
"SSP3","Zambia","2045-2050","Newborn",1,2,0.919,0,2045,2050
"SSP3","Zambia","2050-2055","Newborn",1,2,0.918,0,2050,2055
"SSP3","Zambia","2055-2060","Newborn",1,2,0.918,0,2055,2060
"SSP3","Zambia","2060-2065","Newborn",1,2,0.929,0,2060,2065
"SSP3","Zambia","2065-2070","Newborn",1,2,0.928,0,2065,2070
"SSP3","Zambia","2070-2075","Newborn",1,2,0.928,0,2070,2075
"SSP3","Zambia","2015-2020","0--4",1,2,0.979,1,2015,2020
"SSP3","Zambia","2020-2025","0--4",1,2,0.976,1,2020,2025
"SSP3","Zambia","2025-2030","0--4",1,2,0.976,1,2025,2030
"SSP3","Zambia","2030-2035","0--4",1,2,0.976,1,2030,2035
"SSP3","Zambia","2035-2040","0--4",1,2,0.976,1,2035,2040
"SSP3","Zambia","2040-2045","0--4",1,2,0.976,1,2040,2045
"SSP3","Zambia","2045-2050","0--4",1,2,0.976,1,2045,2050
"SSP3","Zambia","2050-2055","0--4",1,2,0.976,1,2050,2055
"SSP3","Zambia","2055-2060","0--4",1,2,0.976,1,2055,2060
"SSP3","Zambia","2060-2065","0--4",1,2,0.977,1,2060,2065
"SSP3","Zambia","2065-2070","0--4",1,2,0.977,1,2065,2070
"SSP3","Zambia","2070-2075","0--4",1,2,0.977,1,2070,2075
"SSP3","Zambia","2015-2020","5--9",1,2,0.989,2,2015,2020
"SSP3","Zambia","2020-2025","5--9",1,2,0.988,2,2020,2025
"SSP3","Zambia","2025-2030","5--9",1,2,0.988,2,2025,2030
"SSP3","Zambia","2030-2035","5--9",1,2,0.987,2,2030,2035
"SSP3","Zambia","2035-2040","5--9",1,2,0.987,2,2035,2040
"SSP3","Zambia","2040-2045","5--9",1,2,0.987,2,2040,2045
"SSP3","Zambia","2045-2050","5--9",1,2,0.987,2,2045,2050
"SSP3","Zambia","2050-2055","5--9",1,2,0.987,2,2050,2055
"SSP3","Zambia","2055-2060","5--9",1,2,0.987,2,2055,2060
"SSP3","Zambia","2060-2065","5--9",1,2,0.989,2,2060,2065
"SSP3","Zambia","2065-2070","5--9",1,2,0.988,2,2065,2070
"SSP3","Zambia","2070-2075","5--9",1,2,0.988,2,2070,2075
"SSP3","Zambia","2015-2020","10--14",1,2,0.989,3,2015,2020
"SSP3","Zambia","2020-2025","10--14",1,2,0.987,3,2020,2025
"SSP3","Zambia","2025-2030","10--14",1,2,0.987,3,2025,2030
"SSP3","Zambia","2030-2035","10--14",1,2,0.987,3,2030,2035
"SSP3","Zambia","2035-2040","10--14",1,2,0.986,3,2035,2040
"SSP3","Zambia","2040-2045","10--14",1,2,0.986,3,2040,2045
"SSP3","Zambia","2045-2050","10--14",1,2,0.986,3,2045,2050
"SSP3","Zambia","2050-2055","10--14",1,2,0.986,3,2050,2055
"SSP3","Zambia","2055-2060","10--14",1,2,0.985,3,2055,2060
"SSP3","Zambia","2060-2065","10--14",1,2,0.989,3,2060,2065
"SSP3","Zambia","2065-2070","10--14",1,2,0.989,3,2065,2070
"SSP3","Zambia","2070-2075","10--14",1,2,0.988,3,2070,2075
"SSP3","Zambia","2015-2020","15--19",1,2,0.981,4,2015,2020
"SSP3","Zambia","2020-2025","15--19",1,2,0.98,4,2020,2025
"SSP3","Zambia","2025-2030","15--19",1,2,0.98,4,2025,2030
"SSP3","Zambia","2030-2035","15--19",1,2,0.98,4,2030,2035
"SSP3","Zambia","2035-2040","15--19",1,2,0.98,4,2035,2040
"SSP3","Zambia","2040-2045","15--19",1,2,0.98,4,2040,2045
"SSP3","Zambia","2045-2050","15--19",1,2,0.981,4,2045,2050
"SSP3","Zambia","2050-2055","15--19",1,2,0.981,4,2050,2055
"SSP3","Zambia","2055-2060","15--19",1,2,0.981,4,2055,2060
"SSP3","Zambia","2060-2065","15--19",1,2,0.98,4,2060,2065
"SSP3","Zambia","2065-2070","15--19",1,2,0.98,4,2065,2070
"SSP3","Zambia","2070-2075","15--19",1,2,0.98,4,2070,2075
"SSP3","Zambia","2015-2020","20--24",1,2,0.973,5,2015,2020
"SSP3","Zambia","2020-2025","20--24",1,2,0.972,5,2020,2025
"SSP3","Zambia","2025-2030","20--24",1,2,0.972,5,2025,2030
"SSP3","Zambia","2030-2035","20--24",1,2,0.972,5,2030,2035
"SSP3","Zambia","2035-2040","20--24",1,2,0.972,5,2035,2040
"SSP3","Zambia","2040-2045","20--24",1,2,0.972,5,2040,2045
"SSP3","Zambia","2045-2050","20--24",1,2,0.972,5,2045,2050
"SSP3","Zambia","2050-2055","20--24",1,2,0.972,5,2050,2055
"SSP3","Zambia","2055-2060","20--24",1,2,0.973,5,2055,2060
"SSP3","Zambia","2060-2065","20--24",1,2,0.973,5,2060,2065
"SSP3","Zambia","2065-2070","20--24",1,2,0.973,5,2065,2070
"SSP3","Zambia","2070-2075","20--24",1,2,0.972,5,2070,2075
"SSP3","Zambia","2015-2020","25--29",1,2,0.965,6,2015,2020
"SSP3","Zambia","2020-2025","25--29",1,2,0.964,6,2020,2025
"SSP3","Zambia","2025-2030","25--29",1,2,0.964,6,2025,2030
"SSP3","Zambia","2030-2035","25--29",1,2,0.965,6,2030,2035
"SSP3","Zambia","2035-2040","25--29",1,2,0.965,6,2035,2040
"SSP3","Zambia","2040-2045","25--29",1,2,0.965,6,2040,2045
"SSP3","Zambia","2045-2050","25--29",1,2,0.965,6,2045,2050
"SSP3","Zambia","2050-2055","25--29",1,2,0.965,6,2050,2055
"SSP3","Zambia","2055-2060","25--29",1,2,0.965,6,2055,2060
"SSP3","Zambia","2060-2065","25--29",1,2,0.965,6,2060,2065
"SSP3","Zambia","2065-2070","25--29",1,2,0.965,6,2065,2070
"SSP3","Zambia","2070-2075","25--29",1,2,0.965,6,2070,2075
"SSP3","Zambia","2015-2020","30--34",1,2,0.952,7,2015,2020
"SSP3","Zambia","2020-2025","30--34",1,2,0.952,7,2020,2025
"SSP3","Zambia","2025-2030","30--34",1,2,0.952,7,2025,2030
"SSP3","Zambia","2030-2035","30--34",1,2,0.952,7,2030,2035
"SSP3","Zambia","2035-2040","30--34",1,2,0.952,7,2035,2040
"SSP3","Zambia","2040-2045","30--34",1,2,0.953,7,2040,2045
"SSP3","Zambia","2045-2050","30--34",1,2,0.953,7,2045,2050
"SSP3","Zambia","2050-2055","30--34",1,2,0.954,7,2050,2055
"SSP3","Zambia","2055-2060","30--34",1,2,0.954,7,2055,2060
"SSP3","Zambia","2060-2065","30--34",1,2,0.952,7,2060,2065
"SSP3","Zambia","2065-2070","30--34",1,2,0.952,7,2065,2070
